dose_recommandee,area,type_pesticide,type_culture,quantite
2.9780845004816316,67,Fungicide,Corn,41.88157517318818
1.4867812269066891,316,Herbicide,Wheat,82.15198443975936
3.352374550421788,495,Fungicide,Wheat,31.308241113984703
2.2643107353730563,389,Insecticide,Soybean,54.3961328413246
3.507873738114866,68,Fungicide,Rice,66.75675453846739
4.233579529216092,149,Insecticide,Wheat,70.40461179768401
3.4465856775599697,165,Insecticide,Barley,75.54793978430433
2.1829902503800827,395,Herbicide,Corn,87.93795853386499
2.0229748061932016,123,Herbicide,Barley,45.35734987302739
2.309683834933792,329,Herbicide,Corn,73.59687333674705
1.6584820529460194,318,Herbicide,Barley,75.89571829932264
1.7246874034000803,174,Fungicide,Wheat,37.02467171142912
4.162764407600672,165,Insecticide,Rice,97.13421551904771
2.53893030602978,223,Fungicide,Wheat,87.86972561698558
2.7439807222823434,230,Insecticide,Soybean,36.087519582960766
3.3761978622672446,275,Insecticide,Barley,70.75618090182888
3.3586139806061905,206,Insecticide,Rice,74.60205710133646
1.269507486087703,213,Fungicide,Barley,48.83352726478414
4.326163145350662,120,Herbicide,Soybean,87.73689573468698
1.7093062128957577,271,Fungicide,Soybean,72.12064181581357
3.8922865441986754,175,Insecticide,Soybean,69.23392166374464
4.090683952512666,194,Fungicide,Wheat,29.875633505624638
3.8595981363652547,225,Insecticide,Wheat,46.705808021462424
3.3159105862165807,201,Herbicide,Rice,49.05302402191149
1.0584359884355314,231,Herbicide,Soybean,76.02949869211186
2.4415019694526827,424,Fungicide,Wheat,65.65550907317973
3.4193577174503247,396,Herbicide,Corn,17.727453156364035
2.5498051836901547,134,Insecticide,Corn,37.6928156698516
4.453919579651252,413,Insecticide,Wheat,52.5742754015391
2.2352091013984614,432,Herbicide,Rice,76.30596512712937
2.1741391698346417,170,Herbicide,Barley,76.92122170717067
2.063990772370632,178,Herbicide,Soybean,54.14889777144731
2.331123475843182,55,Fungicide,Wheat,20.523914403460985
3.2296198572567487,383,Fungicide,Rice,36.361306303555516
3.828061177090363,232,Insecticide,Barley,32.92231440223623
3.6502716709551404,87,Fungicide,Rice,80.2923769277417
4.2308712799259185,466,Fungicide,Barley,26.19876826050882
4.5436559819896996,165,Insecticide,Corn,51.8429100155673
4.264316169373405,151,Insecticide,Barley,70.3646923162951
1.0757816134974183,57,Herbicide,Corn,96.83075376550333
3.943671814207955,267,Herbicide,Soybean,99.9316522201996
1.8335982944733265,256,Fungicide,Wheat,95.76299291998951
1.5317121708319306,127,Insecticide,Corn,74.64181107281816
3.553955139196542,417,Fungicide,Rice,77.17967497198825
2.2789727816307797,453,Fungicide,Barley,78.32890878481156
1.228468653481773,104,Insecticide,Rice,87.6344388891661
1.5505189375934454,353,Insecticide,Corn,95.66069165669872
1.0037176674798443,489,Insecticide,Rice,50.11355300682948
4.61289450937883,277,Insecticide,Barley,47.48597902379142
1.0984719353649544,137,Fungicide,Wheat,51.441801614076766
1.8378230780380442,59,Fungicide,Rice,69.38354543109347
2.6650511227516294,357,Fungicide,Soybean,79.79008566499881
2.4262853038032763,483,Insecticide,Barley,88.34899518111962
4.646903507651103,339,Herbicide,Barley,51.058967885434505
1.1611557829381685,213,Fungicide,Soybean,42.70353635621165
3.0488588307082063,288,Herbicide,Corn,98.50173532320038
3.721917850097496,366,Herbicide,Soybean,30.869885890650362
4.726791894724675,193,Herbicide,Corn,29.980435172722956
3.481485008494884,384,Insecticide,Wheat,74.3866709343846
4.215020944047051,67,Insecticide,Corn,26.16915660423781
1.3348997513813936,120,Fungicide,Wheat,45.94680997715102
2.5437580437477094,224,Fungicide,Wheat,36.314814008282674
2.49578853791627,391,Insecticide,Soybean,25.183941108125374
4.545152865822871,337,Insecticide,Wheat,62.17365151881042
1.6054846850530997,348,Herbicide,Corn,43.616034167916595
1.607544689346521,388,Insecticide,Rice,51.60107555636014
2.314232599543194,473,Insecticide,Barley,27.62767043429644
1.2178641894673503,297,Insecticide,Barley,79.1080122404581
1.7298321626099602,242,Insecticide,Corn,38.32408751056712
4.860838554182941,468,Herbicide,Rice,40.84463611242089
2.7127357594686914,374,Fungicide,Wheat,32.69385658901014
3.5280768336897457,355,Herbicide,Corn,49.096321490713045
3.9044450373785478,317,Insecticide,Wheat,51.72189645148048
2.467845628028802,253,Insecticide,Soybean,57.67002246965636
1.5889082976420679,390,Fungicide,Rice,97.08114537837457
1.8263240648871233,172,Fungicide,Barley,91.42226272411331
2.2530659063224414,107,Fungicide,Corn,64.84533678883483
3.5442736814089026,388,Herbicide,Barley,13.501312098678774
2.5931221963562177,496,Fungicide,Wheat,65.10343067890611
1.0272587916005125,250,Insecticide,Wheat,18.070174608770465
3.0936287402698874,482,Insecticide,Soybean,73.93098146668726
4.6860535676296715,161,Insecticide,Wheat,45.10698819228375
4.248310444034717,177,Herbicide,Wheat,85.39268424116668
4.300845485038524,85,Fungicide,Barley,94.82763207386175
4.180232070424525,283,Fungicide,Barley,47.53993073190481
2.2949233024416946,359,Fungicide,Corn,51.44997659263716
4.060775335017568,96,Fungicide,Corn,63.11328229115652
1.572645431244772,164,Insecticide,Wheat,27.741944967224548
3.630864589103814,465,Herbicide,Rice,93.45995567455252
3.5662742667399776,304,Fungicide,Corn,48.96999338512354
1.1022791963589387,272,Insecticide,Wheat,25.013830232440657
4.151880534363727,173,Insecticide,Barley,78.64586500769956
4.612992420380522,486,Herbicide,Soybean,29.723623519958668
2.0696611138884307,209,Fungicide,Barley,22.917634756466946
4.249562896744603,495,Herbicide,Barley,60.658486794460636
1.3296238874477928,470,Fungicide,Soybean,70.43457297624317
3.399871433044264,145,Herbicide,Barley,61.260646659842465
2.9425874613371086,156,Fungicide,Corn,69.08595840526269
3.183694133236,169,Fungicide,Barley,20.397161107697002
4.704820807537381,150,Herbicide,Soybean,52.841623409569664
4.485260988987414,152,Fungicide,Wheat,42.13167796796871
4.140334628959028,215,Herbicide,Wheat,97.60317546161096
2.094793830713484,463,Herbicide,Wheat,14.466154076152069
4.647274514744367,235,Fungicide,Soybean,36.846478275393075
1.390030769855501,81,Fungicide,Soybean,94.76759746825498
4.413316866235151,115,Herbicide,Corn,98.51465648658966
2.312640289414431,228,Insecticide,Soybean,84.24114469544202
1.2150892466479335,316,Herbicide,Wheat,16.839841961476836
3.677427936962993,492,Insecticide,Soybean,60.521952550918634
1.9251197132638218,453,Insecticide,Rice,46.01106934034204
1.9742845034585277,86,Herbicide,Barley,82.58073109258615
2.224188664915086,250,Herbicide,Corn,14.952181201419997
1.254739070010067,407,Herbicide,Wheat,27.74158764802319
1.7085085767930162,98,Insecticide,Wheat,54.02755596003665
1.0205585103422412,324,Herbicide,Rice,24.188289665304424
2.781638084423147,488,Herbicide,Corn,72.34436284248685
1.3370215096718852,217,Fungicide,Barley,83.86904990258185
3.730610420176796,312,Fungicide,Corn,73.4067904264879
1.9424914047665935,182,Fungicide,Corn,49.62553422759841
4.774296576140708,347,Herbicide,Wheat,89.05488996273816
4.48500650959461,393,Herbicide,Soybean,22.391751854794755
2.157763579872833,225,Herbicide,Barley,33.4304725509108
4.132861818626715,440,Insecticide,Corn,54.058571672707295
4.212979618659225,60,Insecticide,Rice,15.520473899132678
4.946252456457642,250,Fungicide,Wheat,18.611720340989255
3.39135994738274,482,Insecticide,Soybean,45.76990345501349
1.3278629385746488,463,Insecticide,Soybean,94.94976670610987
3.587348915705524,346,Insecticide,Wheat,91.75723239493003
3.499918993504141,52,Fungicide,Corn,51.937737245057
3.553402309681727,263,Fungicide,Wheat,22.794269005965706
2.228582592416846,345,Insecticide,Soybean,26.029689036259203
4.438718340321332,356,Herbicide,Soybean,43.979144914821454
4.837888731821648,81,Fungicide,Rice,28.906677557810323
1.8708500519126061,97,Insecticide,Rice,17.467803495134007
1.3526086325465778,376,Herbicide,Soybean,70.63997351679974
1.7781401326739363,301,Herbicide,Rice,62.33037740134254
4.282208557022875,248,Fungicide,Rice,36.216708218027655
3.70657853927939,453,Herbicide,Rice,80.10535442970738
3.5441893693565065,138,Fungicide,Soybean,79.8353998935251
2.607172540437698,158,Insecticide,Corn,54.19017731914856
3.311311886045743,340,Fungicide,Corn,18.68792999607045
2.2314965010974697,157,Herbicide,Barley,92.66224600912219
2.908800317671845,457,Fungicide,Rice,70.17944711868742
4.172252113482624,89,Fungicide,Corn,32.23457372367558
4.924966389821849,101,Insecticide,Barley,64.94090923308039
4.729955694359207,161,Herbicide,Wheat,46.451934624486725
4.735463771384995,344,Fungicide,Rice,67.18146757623622
2.6088949393884495,117,Insecticide,Corn,52.64838061579187
2.8751595220271637,238,Insecticide,Corn,53.69249352157601
3.822541585475926,381,Insecticide,Corn,76.22938827166234
4.688767712205137,258,Insecticide,Barley,65.23531714575782
1.5679770374083386,114,Insecticide,Wheat,17.19574221198031
2.216967455308783,111,Fungicide,Rice,15.883621340167329
1.556987378376438,307,Fungicide,Corn,37.450831374705274
3.4480341198378213,183,Herbicide,Soybean,48.72213968848717
2.22520398755015,171,Fungicide,Rice,34.770030326135746
2.304431410050294,380,Herbicide,Soybean,68.63138722629262
1.283663837951917,220,Herbicide,Barley,27.559713855305972
2.3991842472303677,259,Herbicide,Corn,73.37269867565527
4.449986029606341,345,Fungicide,Rice,79.58356677000371
1.9322912475633398,138,Insecticide,Rice,21.18873768360855
3.7807498648402627,216,Herbicide,Corn,68.57256190266892
3.5185133797543706,77,Insecticide,Wheat,96.52923783101026
4.453938433476461,287,Herbicide,Barley,27.354143553701206
1.529151790604153,385,Fungicide,Corn,91.8372548004539
4.910359841380172,112,Herbicide,Rice,64.5443154346615
3.3305145841614623,497,Fungicide,Wheat,63.18503805985407
4.981896609387258,304,Insecticide,Rice,14.673041408878046
4.646058903463404,445,Fungicide,Soybean,77.34702505477584
1.8860690884524232,90,Insecticide,Rice,53.04457473832524
1.2246480396132524,78,Fungicide,Barley,74.90569526516207
2.022556375181446,328,Herbicide,Corn,82.82629931019454
3.1102545959976795,129,Herbicide,Rice,57.14167360350507
1.68638546826076,100,Fungicide,Soybean,33.727988195048276
1.669838978071954,161,Insecticide,Soybean,22.741524225353203
2.8503741884206124,410,Insecticide,Corn,24.445281513917287
1.1330718846774337,350,Insecticide,Soybean,88.02411885512188
1.4875523301290818,139,Fungicide,Corn,21.122028606734983
2.6634453576317902,278,Fungicide,Barley,44.62246657419116
1.2525196368318658,199,Fungicide,Corn,40.08471816601278
2.5870202258221173,292,Fungicide,Wheat,87.89101000650732
2.8960250637937803,187,Insecticide,Soybean,52.992415062486245
2.8050664562924577,184,Insecticide,Soybean,99.68017756133239
4.476699429612349,138,Fungicide,Rice,76.33492716728303
3.1202498202069298,64,Fungicide,Wheat,86.5831217863857
2.8719218499121735,382,Insecticide,Rice,18.88050394240074
2.642836981566665,411,Insecticide,Corn,32.77920297384063
4.270493513217945,223,Herbicide,Barley,22.19015760146454
4.5802264159993324,139,Fungicide,Soybean,51.72597751605037
4.41296987678847,262,Herbicide,Barley,74.64587393457188
3.6941863125255634,392,Insecticide,Corn,25.215721138270016
1.549446983874697,110,Insecticide,Corn,21.715169011276494
2.107479877968049,413,Fungicide,Wheat,65.31478739023963
1.1842522547279097,269,Herbicide,Rice,30.728147838708157
4.723296299960456,110,Insecticide,Soybean,53.13925645783669
3.6431941187636414,356,Herbicide,Soybean,14.600595495494595
3.985451537252966,215,Herbicide,Barley,71.25515308607183
2.246286958328916,61,Herbicide,Wheat,58.71847434778483
4.382614089109369,265,Herbicide,Corn,68.26806090627696
2.038413134833914,126,Herbicide,Wheat,34.78657420537714
1.0065750284497987,281,Fungicide,Soybean,35.0742677825378
2.505659850082776,161,Fungicide,Rice,82.12244797816824
3.2830459238362937,115,Herbicide,Barley,74.67060816863436
2.91481943186209,231,Fungicide,Corn,62.175578607875316
4.448304570306388,472,Insecticide,Corn,66.53291282038725
1.4216211438246678,253,Herbicide,Corn,18.463976155099488
3.2152937625349023,472,Fungicide,Rice,87.05541740061282
3.0519173992836297,420,Fungicide,Soybean,79.29163297104964
2.125571928688652,255,Insecticide,Soybean,63.14423804411029
4.288912450308042,335,Insecticide,Wheat,92.67356179908164
4.011394623528825,154,Insecticide,Wheat,25.17741169294598
3.931436749327324,291,Insecticide,Soybean,71.79916474307501
4.504769913078224,284,Herbicide,Corn,96.66835998869448
3.8911384024860847,225,Fungicide,Rice,37.90080681129288
1.9273651668589058,260,Fungicide,Soybean,11.376308266075858
3.8222508465987644,80,Insecticide,Rice,76.13807202722198
2.2308112535593754,284,Fungicide,Barley,10.628229201051436
1.9686986013898822,291,Fungicide,Corn,88.52802842639504
1.2920143715985093,202,Fungicide,Barley,15.067112689321286
3.976114321390707,245,Insecticide,Soybean,68.74882568846894
3.844003847799245,484,Fungicide,Wheat,43.94657299808354
1.937997910696375,318,Fungicide,Soybean,28.300658834505953
3.997516066896624,496,Fungicide,Barley,90.84325598684461
4.671363532374212,433,Herbicide,Rice,77.1621266734176
1.432115829966317,219,Herbicide,Soybean,40.63965095289341
1.9305465535470998,487,Fungicide,Wheat,35.573778357150246
4.0010431763492615,406,Fungicide,Barley,76.24110647450254
2.098026694028313,372,Fungicide,Soybean,85.29136863456974
3.498655897134867,385,Fungicide,Barley,74.42654178662285
1.324656897854858,281,Fungicide,Barley,67.59903025321672
2.808809916414155,233,Fungicide,Corn,30.51322526697839
3.9563656879718123,408,Herbicide,Rice,86.7523584948825
3.74605577217301,324,Insecticide,Corn,77.46957851125374
4.260288402703227,479,Fungicide,Barley,56.5546860789773
4.509808506412675,448,Fungicide,Wheat,56.04289860401026
4.092734005035033,81,Fungicide,Wheat,61.22557250266117
3.686350971755704,226,Insecticide,Corn,84.54487547607964
1.1268899672641246,454,Fungicide,Wheat,76.80335939538017
3.139866693637776,114,Fungicide,Barley,87.0620494551295
1.1507908996594112,247,Insecticide,Soybean,55.655449449285015
4.232271268464091,76,Fungicide,Barley,66.21841531164316
2.2828980978398303,200,Insecticide,Soybean,86.91146262063816
3.2497174964716837,352,Insecticide,Wheat,30.908805415904382
2.1177812292756104,317,Fungicide,Rice,49.96186122306016
4.130000577521175,134,Herbicide,Rice,65.85870132814483
4.546010106567611,115,Herbicide,Barley,92.36316316222913
2.594569976852256,182,Fungicide,Barley,11.425240994151247
4.4516895740439555,442,Insecticide,Wheat,29.131584235590477
2.0683000298253296,453,Insecticide,Rice,31.100545698516136
3.1386436923020953,415,Insecticide,Rice,39.39514122356148
4.435045719354816,131,Fungicide,Barley,35.360795837861104
2.3035253704631615,430,Herbicide,Rice,63.11249070060148
4.816169060312343,368,Insecticide,Barley,89.70582378292708
1.4875180071255345,377,Insecticide,Corn,67.32800569651505
1.073100278894025,147,Fungicide,Rice,31.737390305892323
4.616541410312763,122,Herbicide,Soybean,87.7377565063076
1.274594664591489,376,Herbicide,Wheat,66.8841210232762
4.967556783789966,79,Fungicide,Barley,29.706591248911142
4.805587447916425,174,Herbicide,Rice,42.54998834498529
1.5480836401452827,259,Fungicide,Rice,81.09683260658043
3.1503385027702633,321,Insecticide,Barley,76.50380633384029
1.7396811898685773,262,Fungicide,Soybean,61.89241325550783
2.7126206921204794,182,Insecticide,Rice,23.029075246650564
1.2457005170393307,206,Fungicide,Corn,82.29603675830538
1.895698351186358,96,Insecticide,Wheat,37.67882756974733
2.453091185595598,406,Insecticide,Barley,79.44381450992462
2.7545900009842192,412,Fungicide,Rice,68.28097291860328
4.909985032835573,431,Insecticide,Wheat,33.775325347916635
4.231462582735925,71,Herbicide,Barley,29.113230531939102
3.9496397772477847,490,Fungicide,Barley,21.78189309319469
3.148165258967897,132,Herbicide,Barley,31.77516129293042
4.359991042417374,468,Insecticide,Soybean,24.2046120204226
2.3572913426228443,283,Insecticide,Corn,65.53461230089762
3.8355964510932643,109,Insecticide,Barley,63.89048070795282
4.975135901512688,237,Fungicide,Soybean,62.755485411951746
2.258515635740795,107,Insecticide,Barley,67.77008283023545
3.6960701395358693,308,Herbicide,Barley,83.33060805681097
4.377259456609529,211,Herbicide,Soybean,92.21974403948231
4.663230333402689,350,Fungicide,Corn,30.733798411158592
3.8717307637604073,355,Herbicide,Wheat,62.89970411520331
2.134431693668545,51,Fungicide,Rice,17.050259912254432
2.305128606275786,320,Fungicide,Barley,20.81281945200356
1.0830321284958568,470,Insecticide,Corn,68.89053816652515
4.043543910686038,192,Herbicide,Rice,53.79225055214057
1.1709584242478055,237,Herbicide,Barley,78.24988781509904
4.458609418410983,401,Herbicide,Rice,48.31097328915142
1.4746424578981552,390,Insecticide,Soybean,21.48385661496443
1.687506048543697,497,Fungicide,Corn,88.48482884477428
2.9061058833289493,273,Herbicide,Corn,17.459962403079004
3.9515216606749695,416,Herbicide,Wheat,27.00681782818438
1.5560088207963108,229,Herbicide,Wheat,34.92791793656659
2.760284300265994,72,Herbicide,Rice,99.57525463588841
2.931405097640419,404,Insecticide,Soybean,47.51738381583855
1.8491425666743653,86,Fungicide,Rice,55.15376774303034
1.462233506722527,156,Herbicide,Barley,79.27270758764816
4.345683691942558,346,Herbicide,Corn,67.27740268049322
3.009862599051062,278,Fungicide,Rice,85.72786227472001
1.057524943936612,362,Insecticide,Rice,53.77901127291044
4.211925205236415,146,Insecticide,Corn,97.49599187438997
4.923175221658339,330,Insecticide,Corn,81.71311254276772
3.423704781656989,159,Insecticide,Wheat,46.122884948193864
3.014833548336283,86,Herbicide,Wheat,44.314464065072315
